6060,H&B PANTOTHENIC ACID 500MG TR,5.74425,5.994,0.3,300
6130,H&B GLUCOSAMINE MSM COMPLEX,13.79425,14.394,0.3,300
623,GNN SEA KELP 15MG,3.44425,3.594,0.3,300
625,GNN SEA KELP 15MG,6.20425,6.474,0.3,300
62642,H&B BLUE EASE CREAM,6.46875,6.75,0.3,300
63236,H&B GLUCOSAMINE GEL,3.42125,3.57,0.3,300
6369,ULTRA OMEGA 3 LIQUID,10.69845,11.1636,0.3,300
6373,WELLMAN 70 PLUS,8.04195,8.3916,0.3,300
6374,VITABIOTICS JOINTACE MAGNETS,7.23695,7.5516,0.3,300
6376,VITABIOTICS DEVILS CLAW,9.24945,9.6516,0.3,300
6390,H&B CHROMIUM PICOLINATE 200MCG,4.59425,4.794,0.3,300
6393,H&B CHROMIUM PICOLINATE 200MCG,10.34425,10.794,0.3,300
640,H&B B-2 100MG,3.67425,3.834,0.3,300
6420,H&B FLAXSEED OIL 473ML,8.61925,8.994,0.3,300
6475,H&B ALOE VERA COLON CLEANSE,4.22625,4.41,0.3,300
6477,H&B ALOE VERA COLON CLEANSE,7.21625,7.53,0.3,300
6485,H&B ABS MAGNESIUM 150MG,3.04175,3.174,0.3,300
6495,H&B TAN TABLETS,3.44425,3.594,0.3,300
650,H&B B-6 100MG,4.30675,4.494,0.3,300
653,H&B B-6 100MG,9.19425,9.594,0.3,300
6555,GNN OIL OF OREGANO 15MG,5.16925,5.394,0.3,300
6780,H&B SUPER NAILS,4.24925,4.434,0.3,300
67813,PE L-GLUTAMINE POWDER,21.26925,22.194,0.3,300
690,H&B VIT C 1000MG TABLETS,4.59425,4.794,0.3,300
691,H&B VIT C 1000MG TABLETS,3.07625,3.21,0.3,300
693,H&B VIT C 1000MG TABLETS,10.34425,10.794,0.3,300
69385,OSTEOCARE TABLETS,2.64845,2.7636,0.3,300
695,H&B VIT C 1000MG TABLETS,13.79425,14.394,0.3,300
6990,H&B ESTER C 500MG TABLETS,5.60625,5.85,0.3,300
7,H&B SOYA ISOFLAVONES #T50#,25.86925,26.994,0.3,300
7060,H&B EXTRA STR CHONDROITIN COMP,9.76925,10.194,0.3,300
7062,H&B EXTRA STR CHONDROITIN COMP,17.24425,17.994,0.3,300
7140,H&B ROYAL JELLY 500MG,6.75625,7.05,0.3,300
7236,H&B SELENIUM WITH A,C&E + ZINC,4.59425,4.794,0.3,300
7270,H&B CO-Q10 30MG,5.11175,5.334,0.3,300
7271,H&B CO-Q10 30MG,9.19425,9.594,0.3,300
7273,H&B CO-Q10 30MG,16.66925,17.394,0.3,300
7321,H&B HORNY GOAT WEED & MACA,14.36925,14.994,0.3,300
7340,H&B GREEN LIPPED MUSSEL 500MG,8.33175,8.694,0.3,300
7372,H&B EPO 1000MG,5.74425,5.994,0.3,300
7374,H&B EPO 1000MG,9.36675,9.774,0.3,300
7376,H&B EPO 1000MG,20.11925,20.994,0.3,300
7410,H&B P/APPLE BROMELAIN 500MG,6.89425,7.194,0.3,300
743,H&B BREWER'S YEAST 500MG,2.86925,2.994,0.3,300
750,H&B RUTIN 50MG,2.29425,2.394,0.3,300
7500,H&B MAGNESIUM CITRATE 100MG,3.70875,3.87,0.3,300
75160,LIVEREL TABLETS,14.48195,15.1116,0.3,300
7539,H&B GLUCOSAMINE 300MG,1.71925,1.794,0.3,300
7580,H&B SKIN, HAIR & NAILS FORMULA,5.74425,5.994,0.3,300
7584,H&B SKIN, HAIR & NAILS FORMULA,10.45925,10.914,0.3,300
76074,JOINTACE COLLAGEN TABLETS,12.63045,13.1796,0.3,300
76075,JOINTACE ORIGINAL G&C TABLETS,8.20295,8.5596,0.3,300
76076,OSTEOCARE FIZZ,3.66275,3.822,0.3,300
7640,H&B GINSENG COMPLEX,6.41125,6.69,0.3,300
7642,H&B GINSENG COMPLEX,11.37925,11.874,0.3,300
76466,SAMBUCOL FOR KIDS,6.2031,6.4728,0.3,300
7652,H&B GINKGO BILOBA 60MG,8.88375,9.27,0.3,300
7654,H&B GINKGO BILOBA 60MG,15.38125,16.05,0.3,300
7685,H&B YEAST RAIDERS,10.80425,11.274,0.3,300
770,H&B B-100 B COMPLEX,4.59425,4.794,0.3,300
7710,H&B GLUCOSAMINE SULPHATE 500MG,2.29425,2.394,0.3,300
7711,H&B GLUCOSAMINE SULPHATE 500MG,3.78925,3.954,0.3,300
7712,H&B GLUCOSAMINE SULPHATE 500MG,8.61925,8.994,0.3,300
7713,H&B GLUCOSAMINE SULPHATE 500MG,13.21925,13.794,0.3,300
772,H&B B-100 B COMPLEX,7.75675,8.094,0.3,300
7730,H&B STARFLOWER OIL 1000MG,8.04425,8.394,0.3,300
7732,H&B STARFLOWER OIL 1000MG,14.36925,14.994,0.3,300
7741,H&B COD LIVER OIL 1000MG,2.86925,2.994,0.3,300
7743,H&B COD LIVER OIL 1000MG,5.45675,5.694,0.3,300
7745,H&B COD LIVER OIL 1000MG,8.3904,8.7552,0.3,300
7814,HERB AUTH SIBERIAN GINSENG LIQ,7.46925,7.794,0.3,300
79031,WHITE CAMPHOR ESS OIL,3.15675,3.294,0.3,300
79044,LEMON\EUCALYPTUS ESS OIL,2.86925,2.994,0.3,300
79047,TANGERINE ESS OIL,2.29425,2.394,0.3,300
79058,H&B ACAI POWDER,13.21925,13.794,0.3,300
7961,H&B BIOTIN 1000UG,8.61925,8.994,0.3,300
7997,H&B SKIN HAIR & NAILS FORMULA,18.39425,19.194,0.3,300
80017,FEROGLOBIN LIQUID,4.38725,4.578,0.3,300
80170,VISIONACE NEW FORMULA,6.15825,6.426,0.3,300
80244,WELLMAN ACTIVE ENERGY DRINK,1.00625,1.05,0.3,300
80493,H&B FLAXSEED OIL 500MG VEGGIE,3.65125,3.81,0.3,300
81128,H&B ORGANIC FLAXSEED OIL1000MG,17.24425,17.994,0.3,300
81282,LEPICOL PLUS,7.75675,8.094,0.3,300
81407,H&B OMEGA RICH OIL,6.14675,6.414,0.3,300
820,H&B BEE POLLEN 500MG,7.67625,8.01,0.3,300
82139,H&B ALOE VERA GEL PUMP,8.61925,8.994,0.3,300
82621,PREGNACARE PLUS OMEGA,12.27625,12.81,0.3,300
82622,WELLWOMEN VITALITY DRINK,1.00625,1.05,0.3,300
82833,H&B CALENDULA CREAM,2.52425,2.634,0.3,300
83258,PREGNACARE BREASTFEEDING,12.87195,13.4316,0.3,300
83260,PERFECTIL PLUS,16.09195,16.7916,0.3,300
83261,JOINTACE PATCH 8'S,7.63945,7.9716,0.3,300
83262,JOINTACE MSM & ROSEHIP,11.26195,11.7516,0.3,300
83263,PREGNACARE CONCEPTION,8.25125,8.61,0.3,300
83265,WELLWOMAN 50+,8.44445,8.8116,0.3,300
83266,WELLMAN 50+,8.60545,8.9796,0.3,300
83268,WELLKID,5.91675,6.174,0.3,300
83270,VISIONACE PLUS,12.87195,13.4316,0.3,300
83271,MENOPACE PLUS,12.83975,13.398,0.3,300
83715,WELLMAN SPORT,8.44445,8.8116,0.3,300
84017,VITABIOTICS CARDIOACE PLUS,13.67695,14.2716,0.3,300
84184,VITABIOTICS IMMUNACE,6.43195,6.7116,0.3,300
85344,VITABIOTICS OSTEOCARE GLC/CND,12.06695,12.5916,0.3,300
85347,VITABIOTICS WELLMAN CONCEPTION,8.84695,9.2316,0.3,300
85523,JOINTACE,9.65195,10.0716,0.3,300
86909,ULTRA OMEGA 3 550MG CAPS,8.49275,8.862,0.3,300
86910,ULTRA 2 IN 1 FISH OIL CAPS,5.91675,6.174,0.3,300
86915,ULTRA 2 IN 1 FISH OIL LIQUID,6.80225,7.098,0.3,300
87458,MENOPACE,12.43725,12.978,0.3,300
88966,WELLWOMEN,5.86845,6.1236,0.3,300
89632,OSTEOCARE TABLETS,7.23695,7.5516,0.3,300
89710,H&B COPPER BRACELET -UNISEX,5.16925,5.394,0.3,300
89914,PREGNACARE,10.69845,11.1636,0.3,300
90,H&B L-ARGININE 500MG,2.55875,2.67,0.3,300
905,PE CREATINE POWDER,5.74425,5.994,0.3,300
906,PE CREATINE 700MG CAPSULES,8.61925,8.994,0.3,300
907,PE CREATINE POWDER,12.64425,13.194,0.3,300
909,PE CREATINE 700MG CAPSULES,14.94425,15.594,0.3,300
94513,FEROGLOBIN LIQUID 500ML,8.49275,8.862,0.3,300
94514,NEUROZAN PLUS,15.28695,15.9516,0.3,300
94515,WELLMAN PROSTACE,13.27445,13.8516,0.3,300
94517,WELLMAN SKIN TECHNOLOGY,15.28695,15.9516,0.3,300
9471,VITABIOTICS VALERIAN TABLETS,8.04195,8.3916,0.3,300
94948,DIABETONE TABLETS,8.84695,9.2316,0.3,300
94949,JOINTACE MAX TRIPLE PACK,21.72695,22.6716,0.3,300
94996,NEUROZAN TABLETS,8.84695,9.2316,0.3,300
97266,H&B THR VALERIAN 337MG,5.74425,5.994,0.3,300
97267,H&B THR VALERIAN 337MG,10.34425,10.794,0.3,300
97268,H&B DEVILS CLAW 427MG,7.46925,7.794,0.3,300
97269,H&B DEVILS CLAW 427MG,13.48375,14.07,0.3,300
97272,H&B ECHINACEA 140MG,4.01925,4.194,0.3,300
97273,H&B ECHINACEA 140MG,7.46925,7.794,0.3,300
97274,H&B ECHINACEA 140MG,10.66625,11.13,0.3,300
97279,H+B ST JOHNS WORT 142MG,6.31925,6.594,0.3,300
97280,H+B ST JOHNS WORT 142MG,11.41375,11.91,0.3,300
97281,H+B ST JOHNS WORT 284MG,12.64425,13.194,0.3,300
97282,H+B ST JOHNS WORT 284MG,22.74125,23.73,0.3,300
97288,H+B BURDOCK 399MG,7.46925,7.794,0.3,300
97289,H&B HORSETAIL 200MG,5.16925,5.394,0.3,300
9866,VITABIOTICS ECHINACEA TABLETS,8.81475,9.198,0.3,300
98895,FEROGLOBIN CAPSULES,4.30675,4.494,0.3,300
98918,WELLWOMAN PLUS OMEGA 369,12.51775,13.062,0.3,300
98920,PREGNACARE HIS&HER CONCEPTION,15.28695,15.9516,0.3,300
99080,H&B MILK THISTLE,9.76925,10.194,0.3,300
99081,H&B MILK THISTLE,16.66925,17.394,0.3,300
99174,FEROGLOBIN PLUS LIQUID,8.04195,8.3916,0.3,300
99175,WELLMAN PLUS OMEGA 369,12.51775,13.062,0.3,300
99176,DIABETONE PLUS OMEGA3,13.51595,14.1036,0.3,300
99178,WELLKID BABY & INFANT LIQUID,5.22445,5.4516,0.3,300
99316,H&B VITAMIN D3 25UG,10.34425,10.794,0.3,300
